id,place_id,name,address,city,county,zip,phone,website,rating,review_count,categories,business_status,hours_json,franchise_flag,license_verified,matched_license_number,matched_principal_name,match_confidence,source_sweeps,created_at
841,ChIJD_W87n2sk4gRDfaG6pXFINo,Affordable Tech Services,,Bonifay,Holmes,,+1850-326-4416,http://www.affordabletechservices.com/,2.1,34,mold inspection,,,0,0,,,none,mold inspection,2026-08-28 20:40:26
842,ChIJifaL2qdymygRDU-xr1rYMBw,Frontline Home Inspections LLC,,Bonifay,Holmes,,+1850-320-8232,https://frontlinehomeinspector.com/,5.0,11,mold inspection,,,0,0,,,none,mold inspection,2026-08-28 20:40:26
843,ChIJeVtSUV6rk4gRAhAjAKHMwDo,Holley Development Corporation,"406 S Waukesha St, Bonifay, FL 32425",BONIFAY,Holmes,,+1850-768-4477,https://hdcorp.us/,4.0,22,"mold inspection,restoration company",,,1,0,,,none,"mold inspection,restoration company",2026-08-28 20:40:26
844,ChIJFx_7PnuTkogRdEGmM52E6gU,Cowboy Town Mold Inspection Co,,Sneads,Jackson,,+1754-227-8779,http://moldinspectdavie.com/,3.0,2,mold testing,,,0,0,,,none,mold testing,2026-08-28 20:40:26
845,ChIJ6fjko4yNk4gRiWN0BUGhxNk,"Sowell Construction, Inc.","3017 Co Rd 160, Bonifay, FL 32425",BONIFAY,Holmes,,+1850-774-0009,https://www.sowellconstructioninc.com/home,4.8,28,"disaster restoration company,fire and water damage restoration,restoration company,water damage restoration",,,0,0,,,none,"disaster restoration company,fire and water damage restoration,restoration company,water damage restoration",2026-08-28 20:40:26
846,ChIJzaif7qdTkogRIH7Lk19jYic,Armondi Roofing,"2927 Beall Packing Rd, Bonifay, FL 32425",BONIFAY,Holmes,,+1850-547-2934,https://www.armondiroofing.com/,4.2,12,restoration company,,,0,0,,,none,restoration company,2026-08-28 20:40:26
847,ChIJCcsPr4Crk4gRC90lp4TZhL4,Eastern Diesel & Auto Wrecker Service Inc,"2005 S Waukesha St, Bonifay, FL 32425",BONIFAY,Holmes,,+1850-547-5545,https://easterndieselautowreckerservice.com/?utm_source=omg-gbp&utm_medium=webclick,4.5,174,"disaster restoration company,restoration company",,,0,0,,,none,"disaster restoration company,restoration company",2026-08-28 20:40:26
848,ChIJ1wl1Q4Grk4gROwQ7IAqXwDI,Bob Davis Pest Control Inc,"1440 Clifford St #4214, Bonifay, FL 32425",BONIFAY,Holmes,,+1850-547-5327,,4.5,11,restoration company,,,0,0,,,none,restoration company,2026-08-28 20:40:26
849,ChIJUYAl2yEhk4gRcBpZghO44-A,Restoration Commercial Roofing Services LLC,"2843 Jefferson St, Marianna, FL 32448",MARIANNA,Jackson,,+1888-707-1916,https://restorationcommercialroofing.com/,5.0,3,disaster restoration company,,,1,0,,,none,disaster restoration company,2026-08-28 20:40:26
850,ChIJaSoFTIuDk4gR9No3CGCtggs,"National Emergency Restoration Services, LLC",,Bonifay,Holmes,,,,5.0,1,disaster restoration company,,,1,0,,,none,disaster restoration company,2026-08-28 20:40:26
851,ChIJucs6wg2rk4gRVeQ4LK-y5vE,C and C Construction of Northwest Florida LLC,"690 US-90, Bonifay, FL 32425",BONIFAY,Holmes,,+1850-547-1001,https://www.candcroofingandconstruction.com/,4.1,20,disaster restoration company,,,0,0,,,none,disaster restoration company,2026-08-28 20:40:26
852,ChIJufVBiY2mk4gR_YcNgI89IsU,Water Dan Pump Services,"2814 Roche Rd, Chipley, FL 32428",CHIPLEY,Washington,,+1850-535-9308,,5.0,53,disaster restoration company,,,0,0,,,none,disaster restoration company,2026-08-28 20:40:26
853,ChIJC1-tolZ0WG8R9kK5gAxQHvM,Mold Masters,"99 King St Ste 3561, St. Augustine, FL 32084",ST. AUGUSTINE,St. Johns,,+1904-397-4030,https://www.mymoldmasters.com/,5.0,37,mold testing,,,0,0,,,none,mold testing,2026-08-28 20:40:26
854,ChIJM3cpTSuU5ogR0q10w65OjcQ,"Stanford Restoration, Inc","50 S Dixie Hwy #5, St. Augustine, FL 32084",ST. AUGUSTINE,St. Johns,,+1904-808-8556,https://www.stanfordrestoration.com/,4.8,110,"mold remediation,mold testing,restoration company",,,1,1,MRSA2794,"STANFORD, DARCY ANN",high,"mold remediation,mold testing,restoration company",2026-08-28 20:40:26
855,ChIJuWOCCFSd5ogR-otFfFMwTPo,"SERVPRO of St. Augustine, St. Augustine Beach, S. Nocatee and World Golf Village","2205 Dobbs Rd A, St. Augustine, FL 32086",ST. AUGUSTINE,St. Johns,,+1904-701-2109,https://www.servpro.com/locations/fl/servpro-of-st-augustine-st-augustine-beach-s-nocatee-and-world-golf-village?utm_medium=organic&utm_source=gbp,4.6,201,"disaster restoration company,fire and water damage restoration,mold assessment,mold inspection,mold remediation,mold testing",,,1,0,,,none,"disaster restoration company,fire and water damage restoration,mold assessment,mold inspection,mold remediation,mold testing",2026-08-28 20:40:26
856,ChIJ-9KttqMn5IgRTlHr_7RmQbQ,St. Augustine Mold Removal & Remediation Pros,"2601 N Ponce De Leon Blvd #101, St. Augustine, FL 32084",ST. AUGUSTINE,St. Johns,,+1904-467-4275,,5.0,5,"mold assessment,mold remediation,mold testing",,,1,0,,,none,"mold assessment,mold remediation,mold testing",2026-08-28 20:40:26
857,ChIJM_wGBIgn5IgR11cd2Ot-rjQ,TCB Enviro Corp,"3501 N Ponce De Leon Blvd, St. Augustine, FL 32084",ST. AUGUSTINE,St. Johns,,+1904-859-6220,https://tcbenviro.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,4.6,72,mold testing,,,0,0,,,none,mold testing,2026-08-28 20:40:26
858,ChIJx7OWxPku5IgRjyqkOzus-VM,PuroClean Emergency Restoration Services,"155 International Golf Pkwy, St. Augustine, FL 32095",ST. AUGUSTINE,St. Johns,,+1904-495-0950,https://www.puroclean.com/st-augustine-fl-puroclean-emergency-restoration-services,4.8,242,restoration company,,,1,0,,,none,restoration company,2026-08-28 20:40:26
859,ChIJaZlG-QAv5IgRNZuA_3PGRNY,ServiceMaster Restoration by Professional Services St. Augustine,"50 Ellis St Ste 205, St. Augustine, FL 32095",ST. AUGUSTINE,St. Johns,,+1904-481-8517,https://servicemasterrestore.com/svm-restoration-by-legacy-7,5.0,12,"disaster restoration company,fire and water damage restoration,mold assessment,mold remediation,mold testing,restoration company,water damage restoration",,,1,0,,,none,"disaster restoration company,fire and water damage restoration,mold assessment,mold remediation,mold testing,restoration company,water damage restoration",2026-08-28 20:40:26
860,ChIJT5ZrhLcp5IgRBvOEelbBLos,Plan It Restoration,"120 Commercial Dr Unit F, St. Augustine, FL 32092",ST. AUGUSTINE,St. Johns,,+1904-822-3915,https://www.planitrestoration.com/,4.7,12,fire and water damage restoration,,,1,0,,,none,fire and water damage restoration,2026-08-28 20:40:26
861,ChIJEVXnA06d5ogRJLelgmkrWmU,Paul Davis Restoration of St Augustine,"2050 Dobbs Rd, St. Augustine, FL 32086",ST. AUGUSTINE,St. Johns,,+1904-824-1468,https://augustine.pauldavis.com/,4.7,24,mold remediation,,,1,0,,,none,mold remediation,2026-08-28 20:40:26
862,ChIJR6Mq8gSd5ogRrxKjMfmOxZw,OneRestore St Augustine,"1731 Dobbs Rd #9, St. Augustine, FL 32084",ST. AUGUSTINE,St. Johns,,+1904-750-3404,https://www.onerestore.com/st-augustine/,5.0,5,"disaster restoration company,mold remediation",,,0,0,,,none,"disaster restoration company,mold remediation",2026-08-28 20:40:26
863,ChIJh7emDr4XaGERx9UeJTmJoN8,"Green Check Consulting, LLC","400 Heather Park Ln, St. Augustine, FL 32095",ST. AUGUSTINE,St. Johns,,+1904-377-4287,https://www.checkfl.com/,4.7,14,"mold assessment,mold inspection,mold testing",,,0,0,,,none,"mold assessment,mold inspection,mold testing",2026-08-28 20:40:26
864,ChIJQ7OqfuyX5ogRbemB6KG9bM4,Restoration 1 of St. Augustine,,St. Johns,St. Johns,,+1904-584-3856,https://restoration1.com/st-augustine?utm_source=GBP&utm_medium=Google,5.0,86,disaster restoration company,,,1,0,,,none,disaster restoration company,2026-08-28 20:40:26
865,ChIJF298PwCd5ogRiYxsqlG5X_Y,St. Augustine Mold Removal Deals,"100 Southpark Blvd #109, St. Augustine, FL 32086",ST. AUGUSTINE,St. Johns,,+1239-518-7478,,5.0,5,"disaster restoration company,mold assessment,mold remediation,mold testing",,,0,0,,,none,"disaster restoration company,mold assessment,mold remediation,mold testing",2026-08-28 20:40:26
866,ChIJJ812diSd5ogRVIYOQDjHw78,Coastal Mold Testing LLC,,Fleming Island,Clay,,+1386-227-6142,https://www.coastalmoldtesting.com/,5.0,21,mold assessment,,,0,0,,,none,mold assessment,2026-08-28 20:40:26
867,ChIJo85W2BKd5ogRH4L12JfUw6Y,SERVPRO of South Fleming Island/North Bradford County,,Green Cove Springs,Clay,,+1904-878-9038,https://www.servpro.com/locations/fl/servpro-of-south-fleming-island-north-bradford-county?utm_medium=organic&utm_source=gbp,5.0,19,fire and water damage restoration,,,1,0,,,none,fire and water damage restoration,2026-08-28 20:40:26
868,ChIJubH2_Vad5ogRdpmNY2EKNI4,ZND-AP Attic-Solution & Insulation's & Dryer Vent Cleaning Service FL,"1715 Lakeside Ave #7, St. Augustine, FL 32084",ST. AUGUSTINE,St. Johns,,+1904-227-5122,,5.0,5,mold remediation,,,1,0,,,none,mold remediation,2026-08-28 20:40:26
869,ChIJlURHCHSNHAwRtT1dtcSmGrs,1-800 Water Damage of Jacksonville East and St. Augustine,"6656 Columbia Park Dr Ste 5, Jacksonville, FL 32258",JACKSONVILLE,Duval,,+1904-906-9112,https://www.1800waterdamage.com/jacksonville-florida/,4.9,28,water damage restoration,,,0,0,,,none,water damage restoration,2026-08-28 20:40:26
870,ChIJUzWO2IFTQwARpi197cS5v8U,All Cure Services,,Saint Augustine,St. Johns,,+1904-599-7568,https://allcureservices.com/,5.0,57,"disaster restoration company,fire and water damage restoration,mold remediation,restoration company,water damage restoration",,,0,0,,,none,"disaster restoration company,fire and water damage restoration,mold remediation,restoration company,water damage restoration",2026-08-28 20:40:26
871,ChIJwwaPD2xJ5IgRPO2le2KTEWA,Pure Maintenance Mold Remediation - Jacksonville Beach,"1514 Roberts Dr Ste 2, Jacksonville Beach, FL 32250",JACKSONVILLE BEACH,Duval,,+1904-373-1611,https://www.removemoldjacksonvillebeach.com/?utm_source=gmb&utm_medium=organic&utm_campaign=local,5.0,305,"mold assessment,mold inspection,mold remediation,mold testing,water damage restoration",,,1,0,,,none,"mold assessment,mold inspection,mold remediation,mold testing,water damage restoration",2026-08-28 20:40:26
872,ChIJkY7cWVmd5ogRBDb2uRhfpBo,Sunspections,"135 Jenkins St, St. Augustine, FL 32086",ST. AUGUSTINE,St. Johns,,+1904-495-5048,https://www.sunspections.com/,4.4,34,"mold inspection,mold testing",,,0,0,,,none,"mold inspection,mold testing",2026-08-28 20:40:26
873,ChIJOej0l58n5IgRcjFEjfw_g4c,Nu Element Home Inspection & Consulting,"27 Magnolia Dr, St. Augustine, FL 32080",ST. AUGUSTINE,St. Johns,,+1904-310-4006,http://www.nuelementhomeinspection.com/,5.0,152,"mold assessment,mold inspection,mold testing",,,0,0,,,none,"mold assessment,mold inspection,mold testing",2026-08-28 20:40:27
874,ChIJ7by284rP5YgR1lwmi49wryU,JRG Mold Inspection and Testing,"1139 Popolee Rd #200, Jacksonville, FL 32259",JACKSONVILLE,Duval,,+1904-514-4525,https://jrgmoldinspection.com/,5.0,42,"mold assessment,mold inspection,mold testing",,,0,0,,,none,"mold assessment,mold inspection,mold testing",2026-08-28 20:40:27
875,ChIJaX9dCcJx54gRika2HlQm1AI,KC Inspections Inc,"219 Deerfield Glen Dr, St. Augustine, FL 32086",ST. AUGUSTINE,St. Johns,,+1904-404-9092,https://www.904inspection.com/,5.0,533,"mold assessment,mold inspection,mold testing",,,0,0,,,none,"mold assessment,mold inspection,mold testing",2026-08-28 20:40:27
876,ChIJX6mbLL6d5ogRQMi33Ysrxq4,Coastal Mold Inspectors LLC,"21 Sunfish Dr, St. Augustine, FL 32080",ST. AUGUSTINE,St. Johns,,+1863-430-5528,https://www.cmillcfl.com/blank-2,,,"mold assessment,mold inspection",,,0,0,,,none,"mold assessment,mold inspection",2026-08-28 20:40:27
877,ChIJb_coZa8pREcRqIcuw5WfBSk,Flagler Mold Testing and Inspection,,Keystone Heights,Clay,,+1386-623-1596,https://flaglermoldtesting.com/,5.0,23,"mold assessment,mold inspection",,,0,0,,,none,"mold assessment,mold inspection",2026-08-28 20:40:27
878,ChIJLTPJTzyd5ogRP1jcg0O4wws,High Tide Inspections,"234 Nesmith Ave, St. Augustine, FL 32084",ST. AUGUSTINE,St. Johns,,+1904-806-7679,https://hightideinspections.com/,5.0,70,"mold inspection,mold testing",,,0,0,,,none,"mold inspection,mold testing",2026-08-28 20:40:27
879,ChIJOYIup-Mv2YgROSMHCb9I4cc,South Country Home Inspections,"1612 Stonewood Ct, St. Augustine, FL 32092",ST. AUGUSTINE,St. Johns,,+1386-283-6548,https://home-inspection-palm-coast-fl.com/,5.0,246,"mold inspection,mold testing",,,0,0,,,none,"mold inspection,mold testing",2026-08-28 20:40:27
880,ChIJL0VnIbQp5IgRAmLEe5rqxNc,Viking Home Inspections,"1000 Arbor Trails Ct, St. Augustine, FL 32084",ST. AUGUSTINE,St. Johns,,+1904-699-4999,https://www.vikinginspections904.com/,5.0,245,mold inspection,,,0,0,,,none,mold inspection,2026-08-28 20:40:27
881,ChIJZVGLT0Sp5m4R_xAIwmWMfRI,HIS Home Inspection Services LLC,"Beacon Lake Pkwy, St. Augustine, FL 32095",ST. AUGUSTINE,St. Johns,,+1904-522-2013,http://hishome904.com/,5.0,169,mold inspection,,,0,0,,,none,mold inspection,2026-08-28 20:40:27
882,ChIJFSYhBFed5ogRObntPTQv_nM,Florida Certified Contractors LLC,"1785 Lakeside Ave, St. Augustine, FL 32084",ST. AUGUSTINE,St. Johns,,+1904-824-2301,https://floridacontractors.com/,4.7,120,"disaster restoration company,restoration company,water damage restoration",,,0,0,,,none,"disaster restoration company,restoration company,water damage restoration",2026-08-28 20:40:27
883,ChIJnx1ucvsv5IgR5mj6wnJuSys,TBR St. Johns,"1510 N Ponce De Leon Blvd, St. Augustine, FL 32084",ST. AUGUSTINE,St. Johns,,+1904-675-1305,https://www.tbrstjohns.com/,4.9,27,"fire and water damage restoration,restoration company,water damage restoration",,,0,0,,,none,"fire and water damage restoration,restoration company,water damage restoration",2026-08-28 20:40:27
884,ChIJRe-gE_R01GQRiEsXEsE33uI,SOUTHEAST DRY RIGHT,"251 San Marco Ave, St. Augustine, FL 32084",ST. AUGUSTINE,St. Johns,,+1904-209-9311,http://southeastdryright.com/,,,"fire and water damage restoration,water damage restoration",,,0,0,,,none,"fire and water damage restoration,water damage restoration",2026-08-28 20:40:27
885,ChIJdWP251nL5YgRgCD6DhVbSZM,United Water Restoration Group of Jacksonville,"9556 Historic Kings Rd S Ste 404, Jacksonville, FL 32257",JACKSONVILLE,Duval,,+1904-312-7990,https://uwrgjacksonvillefl.com/,4.9,583,"disaster restoration company,fire and water damage restoration,mold remediation,restoration company,water damage restoration",,,1,0,,,none,"disaster restoration company,fire and water damage restoration,mold remediation,restoration company,water damage restoration",2026-08-28 20:40:27
886,ChIJe0ewCapLHAER2_C0t_syu8k,American Quality Restoration,,Green Cove Springs,Clay,,+1904-438-8780,http://americanqualityrestoration.com/,5.0,62,restoration company,,,1,0,,,none,restoration company,2026-08-28 20:40:27
887,ChIJNT3gR813xmkRsp3Hv6pBcio,Ancient City Restoration,"1525 Northwood Dr Ste 504, St. Augustine, FL 32084",ST. AUGUSTINE,St. Johns,,,https://www.ancientcityrestoration.com/,5.0,5,restoration company,,,1,0,,,none,restoration company,2026-08-28 20:40:27
888,ChIJ68CvPpjL5YgRMzv9xlTqePA,"SweetWater Restoration, Inc.","112 Badger Park Dr, St Johns, FL 32259",ST JOHNS,St. Johns,,+1844-793-3808,http://www.sweetwaterrestoration.com/,4.4,10,restoration company,,,1,0,,,none,restoration company,2026-08-28 20:40:27
889,ChIJtax_wpcp5IgRZ1oYOclJRdw,Sunbelt Restoration,"2802 N 9th St, St. Augustine, FL 32084",ST. AUGUSTINE,St. Johns,,+1972-681-6222,http://www.sunbeltllc.com/,5.0,5,restoration company,,,1,0,,,none,restoration company,2026-08-28 20:40:27
890,ChIJ9_X7nSOd5ogRzkDOwAlR7Co,Custom Coatings and Restoration,"2475 Dobbs Rd, St. Augustine, FL 32086",ST. AUGUSTINE,St. Johns,,+1904-687-1991,http://www.customcoatingsandrestorations.com/,4.6,68,restoration company,,,1,0,,,none,restoration company,2026-08-28 20:40:27
891,ChIJVVVFmXbU5YgRjqaEtGDgIuk,"DRT Restoration, LLC","8211 Forest Ct, St. Augustine, FL 32092",ST. AUGUSTINE,St. Johns,,+1386-282-8857,,5.0,1,"disaster restoration company,fire and water damage restoration",,,1,0,,,none,"disaster restoration company,fire and water damage restoration",2026-08-28 20:40:27
892,ChIJb-0ICNwz5IgRyqAHHbhotVw,ADU Water Fire Mold Storm,"108 Badger Park Dr, Jacksonville, FL 32259",JACKSONVILLE,Duval,,+1888-998-2379,https://www.alldryus.com/florida/jacksonville/,4.8,69,"fire and water damage restoration,mold remediation,mold testing,water damage restoration",,,0,0,,,none,"fire and water damage restoration,mold remediation,mold testing,water damage restoration",2026-08-28 20:40:27
893,ChIJw2Qbzv1Z7C8RjiLHrRTP634,AE PROPERTY SERVICES,,Saint Augustine,St. Johns,,+1904-466-4478,https://www.aepropertyservicesfl.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=17106581557881937991,5.0,15,fire and water damage restoration,,,0,0,,,none,fire and water damage restoration,2026-08-28 20:40:27
894,ChIJvdh4uxe35YgR3knQc90o0K8,Anderson Restoration & Emergency Services,"221 N Hogan St #321, Jacksonville, FL 32202",JACKSONVILLE,Duval,,+1904-827-9919,http://andersonrestoration.com/,4.9,103,"disaster restoration company,fire and water damage restoration,mold assessment,mold remediation,restoration company,water damage restoration",,,1,0,,,none,"disaster restoration company,fire and water damage restoration,mold assessment,mold remediation,restoration company,water damage restoration",2026-08-28 20:40:27
895,ChIJbdzRcyc35IgR4aKbbQbRamQ,Affordable Mold Removal & Remodeling,"822 Jimmy Buffett Mem Hwy #310, Ponte Vedra Beach, FL 32082",PONTE VEDRA BEACH,St. Johns,,+1904-468-6653,http://www.affordablemitigation.com/,4.9,62,"mold assessment,mold inspection,mold remediation,mold testing",,,0,0,,,none,"mold assessment,mold inspection,mold remediation,mold testing",2026-08-28 20:40:28
896,ChIJmfND7UVJ5IgRX57hlTHgfxI,SERVPRO of Jacksonville Beach/Ponte Vedra,"446 3rd St #10, Neptune Beach, FL 32266",NEPTUNE BEACH,Duval,,+1904-701-2228,https://www.servpro.com/locations/fl/servpro-of-jacksonville-beach-ponte-vedra?utm_medium=organic&utm_source=gbp,5.0,113,"disaster restoration company,fire and water damage restoration,mold assessment,mold inspection,mold remediation,mold testing,restoration company,water damage restoration",,,1,0,,,none,"disaster restoration company,fire and water damage restoration,mold assessment,mold inspection,mold remediation,mold testing,restoration company,water damage restoration",2026-08-28 20:40:28
897,ChIJkSQxrei15YgRsiVgGluDLgQ,Pure Maintenance Mold Remediation - Jacksonville,"2210 Corporate Square Blvd #3, Jacksonville, FL 32216",JACKSONVILLE,Duval,,+1904-796-1960,https://www.removemoldjacksonville.com/?utm_source=gmb&utm_medium=organic&utm_campaign=local,4.9,625,"fire and water damage restoration,mold assessment,mold inspection,mold remediation,mold testing,restoration company,water damage restoration",,,1,0,,,none,"fire and water damage restoration,mold assessment,mold inspection,mold remediation,mold testing,restoration company,water damage restoration",2026-08-28 20:40:28
898,ChIJdwSvE0XSJAIRogsWtGxpees,Renewal Claim Solutions of North Florida,"1519 Penman Rd, Jacksonville Beach, FL 32250",JACKSONVILLE BEACH,Duval,,+1866-673-8379,https://renewalclaimsolutions.com/locations/renewal-north-florida/,5.0,8,fire and water damage restoration,,,0,0,,,none,fire and water damage restoration,2026-08-28 20:40:28
899,ChIJXcNUSZ5J5IgRuzwhgVDytOM,Mold Medics Jacksonville East,"1840 Mealy St, Atlantic Beach, FL 32233",ATLANTIC BEACH,Duval,,+1904-364-9200,https://www.moldmedics.com/jacksonville-east/,5.0,8,"mold assessment,mold remediation,water damage restoration",,,0,0,,,none,"mold assessment,mold remediation,water damage restoration",2026-08-28 20:40:28
900,ChIJReOwTatL5IgRF9K_OVXp1_M,WATER Premier Flood Damage Repair,"3101 Prescott Falls Dr, Jacksonville, FL 32224",JACKSONVILLE,Duval,,+1844-422-3441,,5.0,1,"fire and water damage restoration,water damage restoration",,,0,0,,,none,"fire and water damage restoration,water damage restoration",2026-08-28 20:40:28
901,ChIJoZ_VGRFJ5IgR3KlknZiixhQ,AIT Environmental Technology,"460 Osceola Ave, Jacksonville Beach, FL 32250",JACKSONVILLE BEACH,Duval,,+1904-344-3018,https://aitfla.com/,5.0,14,"mold assessment,mold inspection,mold remediation,mold testing",,,0,1,MRSA2817,"HOLLER, DENNIS H",high,"mold assessment,mold inspection,mold remediation,mold testing",2026-08-28 20:40:28
902,ChIJFf3J6IYODmERYSIaVxmVsIk,All Dry Services of SE Jacksonville,"13830 Gran Bay Pkwy #301, Jacksonville, FL 32258",JACKSONVILLE,Duval,,+1904-592-9111,http://alldryjax.com/,4.9,68,"disaster restoration company,mold assessment,mold remediation,mold testing,restoration company,water damage restoration",,,1,0,,,none,"disaster restoration company,mold assessment,mold remediation,mold testing,restoration company,water damage restoration",2026-08-28 20:40:28
903,ChIJu6IjlMO6TKsRWOvZuwXlYAQ,RestoPros of Northeast Florida,"3167 St Johns Bluff Rd S Unit 107, Jacksonville, FL 32246",JACKSONVILLE,Duval,,+1904-201-9151,https://www.restopros.co/fl-jacksonville-north-east,5.0,75,"disaster restoration company,fire and water damage restoration,mold assessment,mold inspection,mold remediation,mold testing,restoration company,water damage restoration",,,0,1,MRSA4066,"KUDA, EMILY ROSE",high,"disaster restoration company,fire and water damage restoration,mold assessment,mold inspection,mold remediation,mold testing,restoration company,water damage restoration",2026-08-28 20:40:28
904,ChIJB2hsxFgy5IgRf2IRotHveLk,JARDY Group,"10960 US-1, Ponte Vedra Beach, FL 32081",PONTE VEDRA BEACH,St. Johns,,+1904-891-4749,https://jardygroup.com/,4.9,10,mold remediation,,,0,0,,,none,mold remediation,2026-08-28 20:40:28
905,ChIJO14NLUF6tUMR8NTk88q5ziE,Florida Mold Masters of Southeast Jacksonville,"8214 Princeton Square Blvd E Apt 605, Jacksonville, FL 32256",JACKSONVILLE,Duval,,+1904-404-0085,https://floridamoldmasters.com/mold-remediation-southeast-jacksonville-fl,5.0,2,"mold assessment,mold inspection,mold remediation,mold testing",,,0,0,,,none,"mold assessment,mold inspection,mold remediation,mold testing",2026-08-28 20:40:28
906,ChIJTVvAANfJ5YgRNk9icwx3Y7Y,Omega Environmental,"12816 Hood Landing Rd, Jacksonville, FL 32258",JACKSONVILLE,Duval,,+1904-694-3699,https://omegamold.com/,4.9,96,"mold assessment,mold inspection,mold remediation,mold testing",,,0,1,MRSA2832,"KEARSON, ALEXANDER D",high,"mold assessment,mold inspection,mold remediation,mold testing",2026-08-28 20:40:28
907,ChIJtZqN8QO35YgRjoopvVKwMmA,"Rainbow Restoration of Deerwood, FL","5107 University Blvd W Ste 103, Jacksonville, FL 32216",JACKSONVILLE,Duval,,+1904-862-7522,https://rainbowjax.com/,5.0,44,fire and water damage restoration,,,1,1,MRSR2637,"BUNTING, DANIEL LYN",high,fire and water damage restoration,2026-08-28 20:40:28
908,ChIJmespE1025IgRqecGeyGaj-4,TruSpek Inspections,"145 Water's Edge Dr N, Ponte Vedra Beach, FL 32082",PONTE VEDRA BEACH,St. Johns,,+1904-654-4969,http://www.truspek.com/,4.9,54,"mold assessment,mold inspection,mold remediation,mold testing",,,0,0,,,none,"mold assessment,mold inspection,mold remediation,mold testing",2026-08-28 20:40:28
909,ChIJFyJ3eDm15YgRtM2uoYD8qs0,SERVPRO of Arlington / Jacksonville East,"11215 St Johns Industrial Pkwy S #3, Jacksonville, FL 32246",JACKSONVILLE,Duval,,+1904-990-5233,https://www.servpro.com/locations/fl/servpro-of-arlington-jacksonville-east?utm_medium=organic&utm_source=gbp,4.9,229,"disaster restoration company,fire and water damage restoration,mold remediation,restoration company,water damage restoration",,,1,0,,,none,"disaster restoration company,fire and water damage restoration,mold remediation,restoration company,water damage restoration",2026-08-28 20:40:28
910,ChIJIbNqkJ0LmYMRduiqVTTLP30,The Property Defenders,,Fruit Cove,St. Johns,,+1904-755-8268,https://www.thepropertydefenders.com/,5.0,13,"mold assessment,mold inspection",,,0,0,,,none,"mold assessment,mold inspection",2026-08-28 20:40:28
911,ChIJt_egQTBJ5IgR625_OPETcfA,Rains Property Inspections,"345 33rd Ave S, Jacksonville Beach, FL 32250",JACKSONVILLE BEACH,Duval,,+1904-614-1352,https://www.rainspropertyinspections.com/,5.0,234,"mold assessment,mold inspection",,,0,1,MRSA4394,"RAINS, ROBERT LESTER",high,"mold assessment,mold inspection",2026-08-28 20:40:28
912,ChIJu8Qp7Dm35YgRjx1GZcGLKdQ,Fast Mold Testing - Jacksonville,"245 Riverside Ave Ste 100, Jacksonville, FL 32202",JACKSONVILLE,Duval,,+1904-815-0625,https://fastmoldtesting.com/jacksonville,5.0,16,"mold assessment,mold inspection,mold remediation,mold testing",,,0,0,,,none,"mold assessment,mold inspection,mold remediation,mold testing",2026-08-28 20:40:28
913,ChIJI9FYi9pJ5IgRxfIo4CF7iYY,"HLD Inspections, LLC","622 Ponte Vedra Blvd Unit D7, Ponte Vedra Beach, FL 32082",PONTE VEDRA BEACH,St. Johns,,+1727-488-2918,https://www.hldinspections.com/,5.0,8,mold inspection,,,0,0,,,none,mold inspection,2026-08-28 20:40:28
914,ChIJFa9w28_A5YgR5HeuEXJyhWc,Mold Inspection & Testing Jacksonville,,Baker,Okaloosa,,+1904-300-0099,http://moldinspectionandtest.com/jacksonville-fl,4.8,84,"mold assessment,mold inspection",,,0,0,,,none,"mold assessment,mold inspection",2026-08-28 20:40:28
915,ChIJ36GangjO5YgRG6mwe8tPPRE,LAQ EHS,"3430 Kori Rd #1, Jacksonville, FL 32257",JACKSONVILLE,Duval,,+1904-803-1014,https://laqehs.com/,5.0,248,"mold assessment,mold inspection,mold remediation,mold testing",,,0,1,MRSA2807,"LUCE, SHANNON RAE",high,"mold assessment,mold inspection,mold remediation,mold testing",2026-08-28 20:40:28
916,ChIJLTV3TzQ35IgRYzlPD9RZY_Q,LunsPro Inspections,,Ponte Vedra Beach,St. Johns,,+1904-249-6523,https://www.lunspro.com/florida,5.0,1899,mold inspection,,,0,0,,,none,mold inspection,2026-08-28 20:40:28
917,ChIJwYUa0rTN5YgR72yK1fN-5Dw,"Affiliated Home Inspections, Inc",,Ponte Vedra Beach,St. Johns,,+1904-463-2759,https://affiliatedhomeinspection.com/,4.9,160,mold inspection,,,0,0,,,none,mold inspection,2026-08-28 20:40:28
918,ChIJVVURCiG25YgRj_6k43CyPNU,Mold Inspection,"2862 Ballard Oaks Rd, Jacksonville, FL 32207",JACKSONVILLE,Duval,,+1904-701-7777,,,,"mold assessment,mold inspection,mold testing",,,0,0,,,none,"mold assessment,mold inspection,mold testing",2026-08-28 20:40:28
919,ChIJ-ejf20C35YgRLDOFl4la0Yw,True Definition Inspection Services - Jacksonville,"25 N Market St Suite 253, Jacksonville, FL 32202",JACKSONVILLE,Duval,,+1904-413-8783,https://www.truedefinitioninspections.com/,4.9,176,"mold inspection,mold testing",,,0,0,,,none,"mold inspection,mold testing",2026-08-28 20:40:28
